policy_id,inception_date,expiration_date,company_id,exposure_units,premium
20436,2016-09-01,2017-09-01,8521,17,958.3
20437,2016-01-01,2016-12-31,25207,8,615.89
20438,2016-01-01,2016-12-31,18987,16,754.52
20439,2016-01-01,2016-12-31,13881,42,947.53
20440,2016-01-01,2016-12-31,23396,1,200
20441,2016-01-01,2016-12-31,6930,30,1100.3
20442,2016-12-01,2017-12-01,7454,109,1422.84
20443,2016-08-01,2017-08-01,20153,8,923.83
20444,2016-10-01,2017-10-01,21264,17,958.3
20445,2016-01-01,2016-12-31,10935,54,997.8
20446,2016-01-01,2016-12-31,18021,18,1167.11
20447,2016-01-01,2016-12-31,2656,29,1091.82
20448,2016-12-01,2017-12-01,22659,3,419.72
20449,2016-07-01,2017-07-01,5661,29,873.46
20450,2016-07-01,2017-07-01,9619,38,927.52
20451,2016-11-01,2017-11-01,6625,8,615.89
20452,2016-07-01,2017-07-01,6809,30,880.24
20453,2016-01-01,2016-12-31,17175,11,679.58
20454,2016-01-01,2016-12-31,17910,14,727.81
20455,2016-02-01,2017-01-31,25872,30,1100.3
20456,2016-07-01,2017-07-01,18858,54,997.8
20457,2016-10-01,2017-10-01,11567,112,1143.7
20458,2016-07-01,2017-07-01,845,9,639.44
20459,2016-07-01,2017-07-01,25831,126,1167.26
20460,2016-01-01,2016-12-31,1723,1,200
20461,2016-06-01,2017-06-01,13143,9,1278.89
20462,2016-07-01,2017-07-01,4456,17,958.3
20463,2016-01-01,2016-12-31,10445,31,886.8
20464,2016-02-01,2017-01-31,16942,30,880.24
20465,2016-04-01,2017-04-01,27251,26,851.62
20466,2016-07-01,2017-07-01,12857,3,419.72
20467,2016-07-01,2017-07-01,22721,128,1755.61
20468,2016-07-01,2017-07-01,27624,10,1321.03
20469,2016-01-01,2016-12-31,14514,14,727.81
20470,2016-12-01,2017-12-01,20887,30,880.24
20471,2016-12-01,2017-12-01,14267,1,200
20472,2016-02-01,2017-01-31,27081,30,1100.3
20473,2016-01-01,2016-12-31,21671,14,909.76
20474,2016-07-01,2017-07-01,14107,60,1273.59
20475,2016-01-01,2016-12-31,854,98,1116.99
20476,2016-01-01,2016-12-31,14703,12,696.98
20477,2016-07-01,2017-07-01,17936,89,1097.73
20478,2016-01-01,2016-12-31,9085,30,1100.3
20479,2016-07-01,2017-07-01,21171,18,778.07
20480,2016-01-01,2016-12-31,19278,34,905.27
20481,2016-05-01,2017-05-01,17258,144,1492.45
20482,2016-01-01,2016-12-31,7636,6,558.35
20483,2016-01-01,2016-12-31,14354,288,1665.74
20484,2016-07-01,2017-07-01,6885,14,727.81
20485,2016-01-01,2016-12-31,9823,35,911.07
20486,2016-07-01,2017-07-01,17301,9,1278.89
20487,2016-12-01,2017-12-01,16109,26,851.62
20488,2016-07-01,2017-07-01,11850,46,965.73
20489,2016-01-01,2016-12-31,19471,13,891.24
20490,2016-10-01,2017-10-01,2109,3,524.65
20491,2016-05-01,2017-05-01,3056,16,754.52
20492,2016-06-01,2017-06-01,12125,16,754.52
20493,2016-07-01,2017-07-01,22346,30,1100.3
20494,2016-07-01,2017-07-01,3754,60,1018.87
20495,2016-05-01,2017-05-01,8011,17,766.64
20496,2016-05-01,2017-05-01,24743,50,1964.81
20497,2016-07-01,2017-07-01,15749,5,782.83
20498,2016-07-01,2017-07-01,7819,6,558.35
20499,2016-07-01,2017-07-01,744,42,947.53
20500,2016-09-01,2017-09-01,20275,30,1320.36
20501,2016-01-01,2016-12-31,25266,42,947.53
20502,2016-07-01,2017-07-01,12039,31,886.8
20503,2016-01-01,2016-12-31,21608,8,615.89
20504,2016-06-01,2017-06-01,17841,10,825.65
20505,2016-05-01,2017-05-01,25255,32,893.15
20506,2016-01-01,2016-12-31,6972,30,1320.36
20507,2016-01-01,2016-12-31,451,24,2089.03
20508,2016-07-01,2017-07-01,10837,62,2050.85
20509,2016-07-01,2017-07-01,14461,6,558.35
20510,2016-02-01,2017-01-31,4878,30,1100.3
20511,2016-01-01,2016-12-31,16556,1,200
20512,2016-07-01,2017-07-01,15009,10,660.52
20513,2016-08-01,2017-08-01,5089,82,1081.34
20514,2016-07-01,2017-07-01,11885,34,905.27
20515,2016-07-01,2017-07-01,23886,6,1116.7
20516,2016-07-01,2017-07-01,1922,7,589.18
20517,2016-07-01,2017-07-01,21437,1,200
20518,2016-12-01,2017-12-01,15225,10,660.52
20519,2016-01-01,2016-12-31,11678,18,1167.11
20520,2016-01-01,2016-12-31,19713,64,1031.78
20521,2016-01-01,2016-12-31,6780,42,947.53
20522,2016-12-01,2017-12-01,25652,9,799.31
20523,2016-04-01,2017-04-01,4974,147,1198.09
20524,2016-07-01,2017-07-01,16108,21,808.9
20525,2016-05-01,2017-05-01,23689,54,997.8
20526,2016-02-01,2017-01-31,14373,46,1207.16
20527,2016-01-01,2016-12-31,12038,156,1209.97
20528,2016-01-01,2016-12-31,22524,21,1617.81
20529,2016-08-01,2017-08-01,2383,61,1277.72
20530,2016-01-01,2016-12-31,17427,6,558.35
20531,2016-10-01,2017-10-01,14895,24,1044.51
20532,2016-07-01,2017-07-01,19976,208,1267.51
20533,2016-01-01,2016-12-31,1946,20,998.93
20534,2016-08-01,2017-08-01,13534,21,808.9
20535,2016-07-01,2017-07-01,12344,32,1339.72
20536,2016-01-01,2016-12-31,10654,24,835.61
20537,2016-01-01,2016-12-31,10924,58,2530.22
20538,2016-01-01,2016-12-31,18910,26,1703.24
20539,2016-01-01,2016-12-31,3337,130,2200.33
20540,2016-01-01,2016-12-31,2825,13,712.99
20541,2016-01-01,2016-12-31,13878,21,808.9
20542,2016-01-01,2016-12-31,11574,44,956.84
20543,2016-07-01,2017-07-01,13419,77,1068.76
20544,2016-05-01,2017-05-01,8938,21,808.9
20545,2016-01-01,2016-12-31,4333,30,880.24
20546,2016-01-01,2016-12-31,18063,42,947.53
20547,2016-07-01,2017-07-01,25105,30,880.24
20548,2016-07-01,2017-07-01,25281,56,1005.07
20549,2016-07-01,2017-07-01,13268,19,788.89
20550,2016-07-01,2017-07-01,18487,6,1046.91
20551,2016-08-01,2017-08-01,11350,30,1100.3
20552,2016-07-01,2017-07-01,1287,2,423.29
20553,2016-07-01,2017-07-01,14922,14,1819.53
20554,2016-12-01,2017-12-01,21712,50,982.4
20555,2016-01-01,2016-12-31,14371,11,679.58
20556,2016-01-01,2016-12-31,25926,9,639.44
20557,2016-11-01,2017-11-01,11851,11,679.58
20558,2016-07-01,2017-07-01,18951,13,712.99
20559,2016-04-01,2017-04-01,17281,30,880.24
20560,2016-01-01,2016-12-31,13138,5,652.36
20561,2016-02-01,2017-01-31,7342,30,880.24
20562,2016-07-01,2017-07-01,25482,6,1116.7
20563,2016-01-01,2016-12-31,2190,31,886.8
20564,2016-01-01,2016-12-31,16330,218,1276.9
20565,2016-07-01,2017-07-01,17556,61,1022.17
20566,2016-07-01,2017-07-01,10937,61,1022.17
20567,2016-01-01,2016-12-31,13409,29,1091.82
20568,2016-07-01,2017-07-01,25130,104,1411.1
20569,2016-07-01,2017-07-01,16525,11,849.47
20570,2016-01-01,2016-12-31,13793,4,596.57
20571,2016-08-01,2017-08-01,12051,35,1138.84
20572,2016-07-01,2017-07-01,2699,38,927.52
20573,2016-01-01,2016-12-31,19108,1,200
20574,2016-01-01,2016-12-31,19670,32,1116.43
20575,2016-02-01,2017-01-31,8551,3,524.65
20576,2016-07-01,2017-07-01,27310,46,1207.16
20577,2016-01-01,2016-12-31,23519,13,712.99
20578,2016-01-01,2016-12-31,13193,14,909.76
20579,2016-01-01,2016-12-31,26328,21,808.9
20580,2016-01-01,2016-12-31,10419,53,1988.12
20581,2016-01-01,2016-12-31,27389,19,986.11
20582,2016-02-01,2017-01-31,24366,28,866.44
20583,2016-06-01,2017-06-01,7100,12,871.23
20584,2016-06-01,2017-06-01,2293,9,639.44
20585,2016-12-01,2017-12-01,6961,28,1083.05
20586,2016-07-01,2017-07-01,4038,70,1312.12
20587,2016-06-01,2017-06-01,1314,16,1131.78
20588,2016-07-01,2017-07-01,14654,109,1138.27
20589,2016-01-01,2016-12-31,19605,10,660.52
20590,2016-01-01,2016-12-31,5578,66,1037.93
20591,2016-01-01,2016-12-31,2026,59,1015.51
20592,2016-01-01,2016-12-31,15762,72,1055.33
20593,2016-11-01,2017-11-01,18528,48,974.24
20594,2016-06-01,2017-06-01,7536,11,1019.37
20595,2016-07-01,2017-07-01,644,12,696.98
20596,2016-01-01,2016-12-31,24889,40,937.78
20597,2016-01-01,2016-12-31,22199,16,1509.04
20598,2016-06-01,2017-06-01,12363,30,1100.3
20599,2016-07-01,2017-07-01,18525,44,1435.26
20600,2016-07-01,2017-07-01,660,118,1731.21
20601,2016-01-01,2016-12-31,15942,65,1034.88
20602,2016-01-01,2016-12-31,3590,30,880.24
20603,2016-02-01,2017-01-31,24185,30,880.24
20604,2016-01-01,2016-12-31,7865,86,2181.74
20605,2016-01-01,2016-12-31,8363,61,2044.35
20606,2016-08-01,2017-08-01,13575,19,788.89
20607,2016-07-01,2017-07-01,5627,10,660.52
20608,2016-12-01,2017-12-01,13239,1,200
20609,2016-09-01,2017-09-01,6756,4,477.26
20610,2016-07-01,2017-07-01,27670,11,679.58
20611,2016-07-01,2017-07-01,6163,14,1455.62
20612,2016-09-01,2017-09-01,25882,26,851.62
20613,2016-01-01,2016-12-31,26561,30,1100.3
20614,2016-05-01,2017-05-01,11750,30,880.24
20615,2016-01-01,2016-12-31,6321,2,338.63
20616,2016-12-01,2017-12-01,21697,30,880.24
20617,2016-01-01,2016-12-31,10900,53,1242.57
20618,2016-01-01,2016-12-31,6440,45,961.33
20619,2016-01-01,2016-12-31,8079,1,250
20620,2016-01-01,2016-12-31,7403,5,521.89
20621,2016-07-01,2017-07-01,14747,21,1213.36
20622,2016-01-01,2016-12-31,11054,13,1425.98
20623,2016-09-01,2017-09-01,12787,202,1577.07
20624,2016-03-01,2017-03-01,26860,20,799.15
20625,2016-07-01,2017-07-01,2844,12,696.98
20626,2016-10-01,2017-10-01,10180,185,2488.14
20627,2016-02-01,2017-01-31,135,60,1273.59
20628,2016-07-01,2017-07-01,13286,1,200
20629,2016-04-01,2017-04-01,20334,11,849.47
20630,2016-08-01,2017-08-01,15327,30,1100.3
20631,2016-07-01,2017-07-01,2356,26,1064.52
20632,2016-11-01,2017-11-01,26097,1,200
20633,2016-07-01,2017-07-01,11930,3,419.72
20634,2016-01-01,2016-12-31,18047,70,1049.7
20635,2016-09-01,2017-09-01,22965,50,982.4
20636,2016-07-01,2017-07-01,17171,69,1046.82
20637,2016-07-01,2017-07-01,11186,86,1090.87
20638,2016-07-01,2017-07-01,2856,1,200
20639,2016-01-01,2016-12-31,3640,4,596.57
20640,2016-07-01,2017-07-01,6463,4,477.26
20641,2016-07-01,2017-07-01,22189,10,660.52
20642,2016-07-01,2017-07-01,27240,30,880.24
20643,2016-01-01,2016-12-31,10599,62,2563.57
20644,2016-04-01,2017-04-01,1717,30,880.24
20645,2016-05-01,2017-05-01,11459,34,1131.59
20646,2016-02-01,2017-01-31,6893,20,799.15
20647,2016-07-01,2017-07-01,6329,2,338.63
20648,2016-01-01,2016-12-31,20777,17,766.64
20649,2016-07-01,2017-07-01,18,30,880.24
20650,2016-07-01,2017-07-01,16869,29,873.46
20651,2016-02-01,2017-01-31,11247,65,1034.88
20652,2016-01-01,2016-12-31,21075,21,808.9
20653,2016-07-01,2017-07-01,12832,30,880.24
20654,2016-02-01,2017-01-31,7078,42,947.53
20655,2016-01-01,2016-12-31,5938,10,660.52
20656,2016-12-01,2017-12-01,20046,11,679.58
20657,2016-01-01,2016-12-31,1084,197,1570.8
20658,2016-01-01,2016-12-31,1821,10,660.52
20659,2016-07-01,2017-07-01,10153,38,1159.4
20660,2016-01-01,2016-12-31,9314,12,871.23
20661,2016-01-01,2016-12-31,8243,21,808.9
20662,2016-01-01,2016-12-31,25729,11,679.58
20663,2016-01-01,2016-12-31,22424,166,2444.8
20664,2016-01-01,2016-12-31,10275,166,1528
20665,2016-07-01,2017-07-01,18014,40,937.78
20666,2016-07-01,2017-07-01,15131,58,1012.09
20667,2016-01-01,2016-12-31,4377,31,1108.5
20668,2016-09-01,2017-09-01,16240,20,799.15
20669,2016-04-01,2017-04-01,24705,29,873.46
20670,2016-01-01,2016-12-31,2642,48,974.24
20671,2016-01-01,2016-12-31,27123,58,1012.09
20672,2016-07-01,2017-07-01,3514,11,679.58
20673,2016-01-01,2016-12-31,9582,4,596.57
20674,2016-08-01,2017-08-01,24332,24,835.61
20675,2016-06-01,2017-06-01,1838,51,1232.96
20676,2016-12-01,2017-12-01,17405,15,741.61
20677,2016-01-01,2016-12-31,8310,9,639.44
20678,2016-01-01,2016-12-31,18593,30,880.24
20679,2016-07-01,2017-07-01,6082,18,778.07
20680,2016-12-01,2017-12-01,12170,144,1790.94
20681,2016-01-01,2016-12-31,14472,24,1044.51
20682,2016-07-01,2017-07-01,15109,30,880.24
20683,2016-10-01,2017-10-01,15468,3,419.72
20684,2016-07-01,2017-07-01,25759,38,927.52
20685,2016-07-01,2017-07-01,9008,30,1100.3
20686,2016-05-01,2017-05-01,11362,30,880.24
20687,2016-03-01,2017-03-01,25124,227,1284.99
20688,2016-07-01,2017-07-01,16852,32,893.15
20689,2016-05-01,2017-05-01,7621,13,712.99
20690,2016-06-01,2017-06-01,3964,98,2094.36
20691,2016-07-01,2017-07-01,11978,30,880.24
20692,2016-01-01,2016-12-31,10921,20,799.15
20693,2016-01-01,2016-12-31,19968,1,400
20694,2016-03-01,2017-03-01,6928,30,1100.3
20695,2016-01-01,2016-12-31,5619,30,1100.3
20696,2016-03-01,2017-03-01,413,30,880.24
20697,2016-06-01,2017-06-01,12879,30,1100.3
20698,2016-01-01,2016-12-31,1898,2,338.63
20699,2016-07-01,2017-07-01,20524,6,697.94
20700,2016-01-01,2016-12-31,18163,6,558.35
20701,2016-03-01,2017-03-01,7709,6,558.35
20702,2016-07-01,2017-07-01,22970,48,974.24
20703,2016-02-01,2017-01-31,23909,18,778.07
20704,2016-11-01,2017-11-01,5746,1,200
20705,2016-01-01,2016-12-31,22326,30,880.24
20706,2016-04-01,2017-04-01,4662,30,880.24
20707,2016-10-01,2017-10-01,12366,30,880.24
20708,2016-04-01,2017-04-01,22539,55,1251.83
20709,2016-07-01,2017-07-01,17974,30,1100.3
20710,2016-07-01,2017-07-01,13367,5,782.83
20711,2016-07-01,2017-07-01,12294,6,558.35
20712,2016-07-01,2017-07-01,5963,10,990.78
20713,2016-01-01,2016-12-31,5007,118,1442.67
20714,2016-07-01,2017-07-01,13048,30,880.24
20715,2016-06-01,2017-06-01,27498,10,660.52
20716,2016-12-01,2017-12-01,4952,27,1073.96
20717,2016-03-01,2017-03-01,9413,14,1091.72
20718,2016-01-01,2016-12-31,22593,110,1140.1
20719,2016-01-01,2016-12-31,19034,8,615.89
20720,2016-05-01,2017-05-01,7843,14,727.81
20721,2016-02-01,2017-01-31,3785,144,1492.45
20722,2016-06-01,2017-06-01,26463,11,1019.37
20723,2016-07-01,2017-07-01,2695,29,2183.65
20724,2016-01-01,2016-12-31,10233,10,660.52
20725,2016-07-01,2017-07-01,4827,8,615.89
20726,2016-02-01,2017-01-31,14550,14,727.81
20727,2016-01-01,2016-12-31,1139,8,615.89
20728,2016-07-01,2017-07-01,8423,171,1228.33
20729,2016-01-01,2016-12-31,990,151,1203.46
20730,2016-06-01,2017-06-01,14495,26,1064.52
20731,2016-01-01,2016-12-31,12928,80,2152.81
20732,2016-11-01,2017-11-01,18405,6,558.35
20733,2016-01-01,2016-12-31,16927,11,679.58
20734,2016-01-01,2016-12-31,10779,30,1100.3
20735,2016-07-01,2017-07-01,8503,27,859.17
20736,2016-07-01,2017-07-01,3908,15,741.61
20737,2016-05-01,2017-05-01,9137,104,1411.1
20738,2016-08-01,2017-08-01,20241,14,727.81
20739,2016-01-01,2016-12-31,6793,83,1083.77
20740,2016-03-01,2017-03-01,26946,5,521.89
20741,2016-06-01,2017-06-01,5901,1,200
20742,2016-03-01,2017-03-01,17314,30,880.24
20743,2016-01-01,2016-12-31,16688,30,880.24
20744,2016-01-01,2016-12-31,5763,30,1100.3
20745,2016-01-01,2016-12-31,17110,12,696.98
20746,2016-07-01,2017-07-01,25351,65,1034.88
20747,2016-01-01,2016-12-31,12741,10,660.52
20748,2016-07-01,2017-07-01,21705,36,916.7
20749,2016-01-01,2016-12-31,4543,9,639.44
20750,2016-02-01,2017-01-31,4052,14,909.76
20751,2016-05-01,2017-05-01,21846,3,629.58
20752,2016-01-01,2016-12-31,24808,22,818.21
20753,2016-07-01,2017-07-01,15334,43,952.24
20754,2016-09-01,2017-09-01,384,9,639.44
20755,2016-06-01,2017-06-01,25219,38,927.52
20756,2016-01-01,2016-12-31,27331,30,880.24
20757,2016-01-01,2016-12-31,15547,4,715.89
20758,2016-01-01,2016-12-31,8620,16,754.52
20759,2016-07-01,2017-07-01,27545,48,974.24
20760,2016-01-01,2016-12-31,21638,24,835.61
20761,2016-01-01,2016-12-31,8886,2,338.63
20762,2016-01-01,2016-12-31,2297,8,615.89
20763,2016-02-01,2017-01-31,26908,45,1201.67
20764,2016-07-01,2017-07-01,23094,20,799.15
20765,2016-07-01,2017-07-01,15530,11,849.47
20766,2016-01-01,2016-12-31,27483,29,1091.82
20767,2016-01-01,2016-12-31,9503,46,965.73
20768,2016-07-01,2017-07-01,11891,98,1396.24
20769,2016-12-01,2017-12-01,11953,19,1479.16
20770,2016-11-01,2017-11-01,12885,32,893.15
20771,2016-11-01,2017-11-01,2220,77,1068.76
20772,2016-07-01,2017-07-01,21296,35,1366.6
20773,2016-07-01,2017-07-01,977,30,880.24
20774,2016-01-01,2016-12-31,12702,12,696.98
20775,2016-07-01,2017-07-01,499,30,880.24
20776,2016-12-01,2017-12-01,26814,30,1100.3
20777,2016-09-01,2017-09-01,455,72,1319.17
20778,2016-05-01,2017-05-01,25785,30,880.24
20779,2016-04-01,2017-04-01,13587,125,1165.66
20780,2016-01-01,2016-12-31,9680,23,827.1
20781,2016-07-01,2017-07-01,6180,13,1069.48
20782,2016-11-01,2017-11-01,5889,6,1116.7
20783,2016-07-01,2017-07-01,20693,19,788.89
20784,2016-07-01,2017-07-01,13233,30,1100.3
20785,2016-01-01,2016-12-31,18443,1,200
20786,2016-02-01,2017-01-31,21251,5,521.89
20787,2016-12-01,2017-12-01,4802,17,1149.96
20788,2016-07-01,2017-07-01,1377,30,1320.36
20789,2016-07-01,2017-07-01,21789,20,799.15
20790,2016-01-01,2016-12-31,23227,11,679.58
20791,2016-01-01,2016-12-31,18373,78,2678.35
20792,2016-01-01,2016-12-31,5213,29,873.46
20793,2016-07-01,2017-07-01,12091,1,200
20794,2016-01-01,2016-12-31,6785,2,423.29
20795,2016-12-01,2017-12-01,19214,27,859.17
20796,2016-07-01,2017-07-01,17792,30,880.24
20797,2016-08-01,2017-08-01,9362,74,1060.81
20798,2016-01-01,2016-12-31,110,30,1650.45
20799,2016-07-01,2017-07-01,21989,39,932.71
20800,2016-01-01,2016-12-31,18393,30,880.24
20801,2016-07-01,2017-07-01,24751,50,1842.01
20802,2016-01-01,2016-12-31,22955,9,639.44
20803,2016-07-01,2017-07-01,16738,30,880.24
20804,2016-05-01,2017-05-01,9579,202,3154.13
20805,2016-07-01,2017-07-01,26042,33,899.3
20806,2016-11-01,2017-11-01,10069,3,524.65
20807,2016-01-01,2016-12-31,20869,72,1055.33
20808,2016-01-01,2016-12-31,442,29,1091.82
20809,2016-01-01,2016-12-31,17870,27,859.17
20810,2016-01-01,2016-12-31,23474,27,859.17
20811,2016-07-01,2017-07-01,17352,61,1022.17
20812,2016-01-01,2016-12-31,12243,2,338.63
20813,2016-07-01,2017-07-01,24772,13,1069.48
20814,2016-01-01,2016-12-31,21283,13,712.99
20815,2016-07-01,2017-07-01,5326,27,1073.96
20816,2016-01-01,2016-12-31,21459,3,419.72
20817,2016-01-01,2016-12-31,16005,37,922.18
20818,2016-07-01,2017-07-01,20466,48,974.24
20819,2016-06-01,2017-06-01,18217,16,754.52
20820,2016-04-01,2017-04-01,16960,30,1100.3
20821,2016-07-01,2017-07-01,20988,30,880.24
20822,2016-01-01,2016-12-31,25633,30,880.24
20823,2016-03-01,2017-03-01,3720,6,558.35
20824,2016-04-01,2017-04-01,933,32,1339.72
20825,2016-06-01,2017-06-01,841,14,909.76
20826,2016-07-01,2017-07-01,9761,4,954.52
20827,2016-07-01,2017-07-01,26381,174,1847.72
20828,2016-07-01,2017-07-01,27030,30,880.24
20829,2016-01-01,2016-12-31,27042,69,2093.64
20830,2016-02-01,2017-01-31,12250,6,558.35
20831,2016-01-01,2016-12-31,4505,30,1100.3
20832,2016-07-01,2017-07-01,13458,30,880.24
20833,2016-07-01,2017-07-01,18851,2,677.26
20834,2016-01-01,2016-12-31,22150,64,1289.72
20835,2016-01-01,2016-12-31,10509,5,521.89
20836,2016-09-01,2017-09-01,17168,30,880.24
20837,2016-05-01,2017-05-01,25837,1,200
20838,2016-01-01,2016-12-31,1356,56,1256.34
20839,2016-02-01,2017-01-31,27604,58,1265.11
20840,2016-07-01,2017-07-01,2115,2,338.63
20841,2016-07-01,2017-07-01,7725,30,880.24
20842,2016-11-01,2017-11-01,19183,30,1760.48
20843,2016-07-01,2017-07-01,3766,4,477.26
20844,2016-11-01,2017-11-01,333,30,880.24
20845,2016-04-01,2017-04-01,15167,30,1760.48
20846,2016-07-01,2017-07-01,19330,208,1584.38
20847,2016-01-01,2016-12-31,17661,8,615.89
20848,2016-03-01,2017-03-01,23870,11,679.58
20849,2016-07-01,2017-07-01,5756,30,880.24
20850,2016-01-01,2016-12-31,17398,149,1500.99
20851,2016-04-01,2017-04-01,24344,61,1022.17
20852,2016-01-01,2016-12-31,11513,36,1145.88
20853,2016-01-01,2016-12-31,25231,61,1022.17
20854,2016-01-01,2016-12-31,24512,2,338.63
20855,2016-08-01,2017-08-01,23660,54,1995.59
20856,2016-07-01,2017-07-01,20098,30,880.24
20857,2016-01-01,2016-12-31,260,90,1099.96
20858,2016-07-01,2017-07-01,6277,26,1277.43
20859,2016-01-01,2016-12-31,2124,65,1293.6
20860,2016-07-01,2017-07-01,10467,180,1548.24
20861,2016-12-01,2017-12-01,192,6,558.35
20862,2016-07-01,2017-07-01,10850,32,893.15
20863,2016-01-01,2016-12-31,1100,16,754.52
20864,2016-01-01,2016-12-31,22665,10,660.52
20865,2016-11-01,2017-11-01,15355,5,521.89
20866,2016-12-01,2017-12-01,11691,13,891.24
20867,2016-07-01,2017-07-01,27398,14,727.81
20868,2016-07-01,2017-07-01,24201,30,2200.6
20869,2016-01-01,2016-12-31,4470,1,200
20870,2016-01-01,2016-12-31,5019,36,1833.41
20871,2016-01-01,2016-12-31,18850,11,679.58
20872,2016-07-01,2017-07-01,18888,13,712.99
20873,2016-07-01,2017-07-01,23736,72,1319.17
20874,2016-12-01,2017-12-01,11384,130,1466.88
20875,2016-07-01,2017-07-01,21791,1,200
20876,2016-07-01,2017-07-01,19476,10,660.52
20877,2016-03-01,2017-03-01,4467,42,1184.42
20878,2016-07-01,2017-07-01,27065,144,1492.45
20879,2016-07-01,2017-07-01,10901,30,880.24
20880,2016-01-01,2016-12-31,10996,2,338.63
20881,2016-04-01,2017-04-01,15854,9,639.44
20882,2016-01-01,2016-12-31,7470,6,558.35
20883,2016-01-01,2016-12-31,20920,30,880.24
20884,2016-01-01,2016-12-31,17132,29,873.46
20885,2016-01-01,2016-12-31,22951,55,1251.83
20886,2016-01-01,2016-12-31,17672,21,808.9
20887,2016-05-01,2017-05-01,22563,8,615.89
20888,2016-03-01,2017-03-01,16605,37,2305.46
20889,2016-01-01,2016-12-31,5593,30,1100.3
20890,2016-07-01,2017-07-01,12467,23,1033.87
20891,2016-01-01,2016-12-31,13545,6,558.35
20892,2016-08-01,2017-08-01,25701,130,1173.51
20893,2016-06-01,2017-06-01,26776,30,880.24
20894,2016-07-01,2017-07-01,10140,46,1810.74
20895,2016-01-01,2016-12-31,15293,9,1278.89
20896,2016-01-01,2016-12-31,27261,30,880.24
20897,2016-01-01,2016-12-31,13496,85,1360.66
20898,2016-07-01,2017-07-01,7934,14,727.81
20899,2016-07-01,2017-07-01,12640,53,994.06
20900,2016-01-01,2016-12-31,18377,1,200
20901,2016-01-01,2016-12-31,24165,21,1011.13
20902,2016-12-01,2017-12-01,24907,10,660.52
20903,2016-11-01,2017-11-01,8656,30,880.24
20904,2016-03-01,2017-03-01,11074,34,905.27
20905,2016-07-01,2017-07-01,7382,36,916.7
20906,2016-07-01,2017-07-01,20894,13,891.24
20907,2016-01-01,2016-12-31,27319,1,200
20908,2016-10-01,2017-10-01,23840,59,1015.51
20909,2016-11-01,2017-11-01,1213,30,880.24
20910,2016-11-01,2017-11-01,14501,54,1247.25
20911,2016-01-01,2016-12-31,11947,285,1330.5
20912,2016-01-01,2016-12-31,25727,38,927.52
