company_id,address,country,state,company_type,industry_code,sector_code,locations,year_founded,employees,risk_zone,revenue,cost_of_revenue,legal_involvement,internet_complaints
15362,"Pondok Indah Office Tower III 3rd Floor Jalan Sultan Iskandar Muda Pondok Indah Kav V-TA South Jakarta , 12310",IDN,,1,6683,6,10,2017,186,1,9368.87,7512.54,0,0
15363,"31248 Oak Crest Drive Suite 110   Westlake Village CA, 91361",USA,CA,1,5645,5,4,,44,,5864.13,2543.5,1,1
15364,"PCCW Tower 41st Floor TaiKoo Place 979 King’s Road Quarry Bay , ",HKG,,1,1178,1,5,2017,37,,6773.36,6804.98,0,0
15365,"Bajaj Finserv Corporate Office 3rd and 4th Floor Panchshil Tech Park, Off Pune – Ahmednagar Road Viman Nagar Pune , 411 014",IND,,1,0163,0,1,2016,13,,12142.92,12534.64,1,1
15366,"Far East Finance Centre 21st Floor 16 Harcourt Road  Central , ",HKG,,1,2989,2,5,2002,60,,6325.99,6304.45,0,1
15367,"Hikari West Gate Building 1-4-10 Nishi-Ikebukuro Toshima-ku Tokyo , 171-0021",JPN,,1,9149,9,1,2015,6,4,1421.05,563.3,0,1
15368,"88 Hing Fat Street 7th Floor   Causeway Bay , ",HKG,,1,0200,0,6,,106,2,5406.81,5303.68,1,4
15369,"Afrox House 23 Webber Street Selby  Johannesburg , 2001",ZAF,,1,5241,5,2,,21,,5039.75,3999.59,0,1
15370,"301 Yamato Road Suite 1200   Boca Raton FL, 33413",USA,FL,1,8568,8,1,2016,1,5,4619.74,4316.66,1,3
15371,"217 First Street    Neptune Beach FL, 32266",USA,FL,1,0200,0,5,2017,21,,6133.46,5593.63,1,6
15372,"FBD House Bluebell   Dublin , 12",IRL,,1,4502,4,1,2015,12,5,2128.18,2626.23,1,4
15373,"Dingli Mansion 16th Floor No. 185 Renmin Road  Panzhihua , 617000",CHN,,1,4479,4,1,,53,,3408.94,3368.19,1,1
15374,"Kolinplatz 2    Zug , 6300",CHE,,1,8869,8,3,2008,35,,43020.88,51735.97,0,0
15375,"Shibuya Hikarie 2-21-1 Shibuya Shibuya-ku  Tokyo , 150-8510",JPN,,1,2764,2,1,2016,7,,5026.37,5129.3,0,0
15376,"Xingang Commercial Building 26th Floor Jingang Road Dalian International Logistics Park Zone Dalian , 116601",CHN,,1,9517,9,1,2017,1,,907.06,604.72,0,0
15377,"412 East Madison Street Suite 1200   Tampa FL, 33602",USA,FL,1,0782,0,1,,22,4,21626.64,17866.87,1,5
15378,"25 Farringdon Street 5th Floor   London , EC4A 4AB",GBR,,1,5057,5,1,2016,5,2,579.57,246.55,0,1
15379,"15000 West 6th Ave Ste 300   Golden CO, 80401",USA,CO,1,9517,9,1,2016,4,,6578.64,5791.25,0,1
15380,"22-24, Route de Genève PO Box 134   Cheseaux-sur-Lausanne , 1033",CHE,,1,7523,7,1,2017,2,,4447.46,1820.32,0,4
15381,"754 E Technology Avenue    Orem UT, 84097",USA,UT,1,4215,4,1,2014,29,,1140.90,966.58,0,0
15382,"Seevorstadt 6    Biel/Bienne , 2501",CHE,,1,1173,1,1,,2,2,8515.81,6271.25,0,1
15383,"3-6-9, Wakinohama-cho Chuo-ku   Kobe , 651-0072",JPN,,1,9517,9,3,,33,,12996.40,13439.76,0,3
15384,"No. 30-01, Capital Tower 168 Robinson Road   Singapore , 068912",SGP,,1,4750,4,4,,86,5,8866.78,8255.9,1,1
15385,"No. 10-09 OUE Downtown 2 6 Shenton Way   Singapore , 068809",SGP,,1,1178,1,4,,,,,,1,2
15386,"1105 North Market Street Suite 1300   Wilmington DE, 19801",USA,DE,1,0200,0,9,2017,80,,3148.28,2322.21,0,1
15387,"Menara Karya Building 23rd Floor Jl. H.R. Rasuna Said Block X-5 Kav. 1-2 South Jakarta , 12950",IDN,,1,2070,2,1,2015,11,,2645.16,2712.48,0,0
15388,"292 West Main Avenue    Gastonia NC, 28052",USA,NC,1,7635,7,3,2017,32,,10510.20,4478.54,0,1
15389,"120 Adelaide Street West Suite 1410   Toronto ON, M5H 1T1",CAN,ON,1,0264,0,,2015,93,,4331.79,4498.69,1,1
15390,"3-9-6 Mita Minato-ku   Tokyo , 108-8330",JPN,,1,5314,5,1,2017,1,2,980.98,414.16,0,0
15391,"Rue du Marquis 1 bte 7 - Markiesstraat 1 bus 7    Brussels , 1000",BEL,,1,6683,6,,2016,6,4,31680.51,24506.61,0,4
15392,"3841 Green Hills Village Dr    Nashville TN, 37215",USA,TN,1,4215,4,5,,168,,2824.96,2520.09,0,0
15393,"Voltas House A Block Dr. Babasaheb Ambedkar Road Chinchpokli Mumbai , 400033",IND,,1,6226,6,2,2011,99,,21069.35,14820.85,0,0
15394,"Robinsons Equitable Tower 43rd Floor ADB Avenue corner Poveda Street Ortigas Center Pasig City , 1600",PHL,,1,8275,8,1,2016,5,,19896.53,23642.45,0,1
15395,"No. 10-00 OCBC Centre East 63 Chulia Street   Singapore , 049514",SGP,,1,2760,2,2,2011,,,,,0,0
15396,"Avenida Brigadeiro Faria Lima, 3.600 3rd, 4th and 5th Floors Itaim Bibi  São Paulo SP, 04538-132",BRA,,1,6683,6,25,1992,128,3,14351.93,11821.23,0,3
15397,"10300 West Charleston Boulevard 13-160    Las Vegas NV, 89135",USA,NV,1,0782,0,3,,70,2,5781.13,3443.78,0,3
15398,"3000 Phahonyothin Road 2nd Floor Chom Phon Sub-district Chatuchak District Bangkok , 10900",THA,,1,3458,3,4,,26,1,8091.43,7391,1,5
15399,"1043 Grand Avenue Suite 141   St. Paul MN, 55105",USA,MN,1,6973,6,20,,218,,38320.12,22924.45,1,1
15400,"885 West Georgia Street Suite 2150   Vancouver BC, V6C 3E8",CAN,BC,1,1071,1,3,2008,90,3,7477.82,6691.97,0,2
15401,"502 Hay Street Level 4   Subiaco WA, 6008",AUS,,1,9465,9,6,2005,50,,3612.80,3677.96,0,0
15402,"118 Connaught Road West 39th Floor   Hong Kong , ",HKG,,1,7023,7,1,2014,30,,3305.92,2341.23,1,1
15403,"36 Toronto Street Suite 1000   Toronto ON, M5C 2C5",CAN,ON,1,2764,2,3,2008,47,,5462.31,5943.2,0,1
15404,"ul. Skórzewska 35 Wysogotowo near Poznan   Przezmierowo , 62-081",POL,,1,2764,2,3,2014,17,,2789.96,3107.97,1,1
15405,"3333 New Hyde Park Road    North Hills NY, 11042",USA,NY,1,7887,7,4,,101,,5566.75,2408.23,0,1
15406,"FTZ International Auto Mall Floor 1 86 Tianbao Avenue Free Trade Zone Tianjin , 300461",CHN,,1,9180,9,3,2008,25,,4324.39,3952.37,1,5
15407,"Liber Building 3rd Floor 2-183, Takeyacho  Amagasaki , 660-0876",JPN,,1,6973,6,5,2007,122,4,21670.63,15577.39,0,1
15408,"Am Belvedere 1    Vienna , 1100",AUT,,1,3458,3,4,2013,12,,2521.11,2654,0,0
15409,"18952 Macarthur Boulevard    Irvine CA, 92612",USA,CA,1,7635,7,5,2012,102,3,6222.97,2388.65,0,1
15410,"4310 Paradise Road    Las Vegas NV, 89109",USA,NV,1,2364,2,3,,9,4,3505.66,3136.87,0,0
15411,"LaunchPad Building 2nd Floor Reliance Corner Sheridan Streets  Mandaluyong , 1550",PHL,,1,7867,7,1,2014,13,,32151.78,17340.86,0,0
15412,"2119 North 15th Street    Lafayette IN, ",USA,IN,1,5956,5,2,2017,,4,,,0,1
15413,"One Exchange Square 2 Gwen Lane   Sandton , 2196",ZAF,,1,4215,4,3,2011,60,,5447.11,6685.31,0,6
15414,"4951 Airport Parkway Suite 660   Addison TX, 75001",USA,TX,1,0550,0,3,2017,18,,13072.53,10416.96,1,1
15415,"Balmumcu Mah. Zincirlikuyu Yolu No:10 Besiktas  Istanbul , 34349",TUR,,1,2307,2,1,2014,17,,1854.46,2376.75,0,3
15416,"The Triangular Tower 44th Floor 3 Azrieli Center  Tel Aviv , 6702301",ISR,,1,7023,7,1,2014,13,3,5611.98,3565.43,0,0
15417,"Yushan Plaza 4th Floor 51 Yushan Road Nangang District Harbin , 150090",CHN,,1,7867,7,1,2016,6,,5630.45,3239.88,0,0
15418,"GSK House Dr. Annie Besant Road   Mumbai , 400030",IND,,1,2280,2,1,2017,2,,1389.95,1462.04,0,0
15419,"Gotthardstrasse 20 Level 3   Zug , 6304",CHE,,1,6706,6,,2015,112,,14866.24,11454.45,0,2
15420,"851 Irwin Street    San Rafael CA, 94901",USA,CA,1,4502,4,4,2009,67,3,2735.38,2314.58,1,1
15421,"2700 San Tomas Expressway    Santa Clara CA, 95051",USA,CA,1,2364,2,5,2007,60,,5388.86,5248.3,0,0
15422,"Plaza Euskadi, 5    Bilbao , 48009",ESP,,1,2535,2,6,2017,29,3,3068.10,3667.28,0,0
15423,"Ty Admiral David Street   Cardiff , CF10 2EH",GBR,,1,5956,5,4,,42,,7483.90,4385.54,1,4
15424,"KSD1, L5 485 Kingsford Smith Drive Hamilton  Brisbane QLD, 4007",AUS,,1,4502,4,1,2014,7,,3224.53,3826.12,1,1
15425,"Brook Park East Unit A   Shirebrook , NG20 8RY",GBR,,1,2535,2,1,2014,,,,,0,4
15426,"Shinagawa Season Terrace 2-70, Konan 1-chome Minato-ku  Tokyo , 108-8224",JPN,,1,8869,8,1,,26,5,5042.12,6351.65,0,5
15427,"2091, Gyeongchung-daero Bubal-eup   Icheon , ",KOR,,1,3946,3,1,,,,,,0,0
15428,"Gate House Turnpike Road   High Wycombe , HP12 3NR",GBR,,1,6973,6,20,,210,,13726.03,11086.22,1,5
15429,"2-1, Kurosakishiroishi Yahatanishi-ku   Kitakyushu , 806-0004",JPN,,1,7867,7,3,,35,1,7461.51,3989.27,0,0
15430,"Grande Palladium 7th Floor 175, CST Road Kalina, Santacruz (East) Mumbai , 400098",IND,,1,6706,6,5,,35,2,5321.88,2386.77,0,2
15431,"Vlcie hrdlo 1    Bratislava , 824 12",SVK,,1,0200,0,9,1999,202,2,9220.75,9887.51,1,3
15432,"Aspen Place 9 Rydall Vale Park Douglas Saunders Drive La Lucia Ridge Durban , 4019",ZAF,,1,8869,8,1,2014,7,1,8178.62,9221.33,0,4
15433,"330 North Jefferson Ct. Suite 305   Chicago IL, 60661",USA,IL,1,0200,0,4,2013,86,2,10241.90,8204.72,1,5
15434,"20 Raoul Wallenberg Street    Tel Aviv , 6971916",ISR,,1,5645,5,1,2016,1,,4468.57,3444.73,1,1
15435,"7836 Second Avenue South Suite 1   Bloomington MN, 55420",USA,MN,1,0456,0,2,2015,34,2,12606.76,9500.97,0,7
15436,"2-3-6 Akasaka Minato-ku   Tokyo , 107-8414",JPN,,1,1071,1,1,2014,13,,2764.08,2206.45,0,0
15437,"Outer Ring Road Nagavara   Bengaluru , 560045",IND,,1,9465,9,2,,13,,5855.07,6748.55,0,3
15438,"848 North Rainbow Boulevard Suite #1460   Las Vegas NV, 89107",USA,NV,1,2764,2,1,2016,2,1,2401.02,1922.42,0,3
15439,"441 St Kilda Road Level 4   Melbourne VIC, 3004",AUS,,1,6683,6,1,2016,,3,,,0,9
15440,"70 Phillip Street Suite 2 Level 10  Sydney NSW, 2000",AUS,,1,0264,0,2,2017,16,,16464.04,15395.14,1,1
15441,"53 Andries Street Wynberg   Johannesburg , 2090",ZAF,,1,1071,1,3,,46,1,17514.33,16606.61,0,3
15442,"770 Post Oak Lane Suite 435   Houston TX, 77056",USA,TX,1,7523,7,1,,,,,,1,1
15443,"3-77 Oimatsu-cho Sakai-ku   Sakai , 590-8577",JPN,,1,2764,2,1,2016,,,,,0,0
15444,"11-1 Hokotate-cho Kamitoba Minami-ku  Kyoto , 601-8501",JPN,,1,7234,7,1,2014,22,,26961.96,12170.07,0,0
15445,"2801 Kelvin Ave    Irvine CA, 92614",USA,CA,1,2174,2,1,2016,3,,2885.72,2315.99,0,0
15446,"3995 Yerkes Road    Collegeville PA, 19426",USA,PA,1,2280,2,3,,15,,2182.36,1838.67,0,0
15447,"1575 Delucchi Lane Suite 115   Reno NV, 89502",USA,NV,1,9180,9,3,2011,41,,2341.28,1572.75,0,2
15448,"Via dei Missaglia 97    Milan MI, 20142",ITA,,1,1178,1,3,2011,46,,4024.89,3838.42,0,0
15449,"No. 3001, Bao He Road Baolong Longgang  Shenzhen , 518116",CHN,,1,5956,5,1,2017,1,1,1080.09,1381.26,0,0
15450,"Tower One 26th Floor Times Square 1 Matheson Street Causeway Bay , ",HKG,,1,2760,2,1,,14,,7523.75,7665.14,0,3
15451,"Sunbeam Centre 2nd Floor Unit 01A 27 Shing Yip Street Kwun Tong , ",HKG,,1,2535,2,3,,30,3,10633.74,12730.03,1,3
15452,"Energy House Level 3 18-20 Cavenagh Street  Darwin NT, 0800",AUS,,1,5241,5,,2016,,,,,0,3
15453,"Cummins India Office Campus Tower A & B, 5th Floor Survey No. 21 Balewadi Pune , 411045",IND,,1,7023,7,3,,,4,,,0,1
15454,"1600 – 609 Granville Street    Vancouver BC, V7Y 1C3",CAN,BC,1,0782,0,18,,254,,25250.29,28668.27,1,3
15455,"Panuntie 11 PO Box 36   Helsinki , 00621",FIN,,1,7887,7,1,2014,13,,19890.82,9271.08,0,6
15456,"Lippo Leighton Tower Unit B 12th Floor 103 Leighton Road Causeway Bay , ",HKG,,1,8869,8,3,,10,,8054.60,10117.03,0,1
15457,"Bonham Trade Centre Room 703 7th Floor 50 Bonham Strand Sheung Wan , ",HKG,,1,5645,5,1,2016,8,,1012.85,807.66,0,0
15458,"Innovation Centre 216 14th Avenue Fairland  Johannesburg , 2195",ZAF,,1,7887,7,5,2002,144,,8329.70,4507.07,0,0
15459,"One North East First Avenue Suite 205   Ocala FL, 34470",USA,FL,1,8869,8,1,2014,4,,2981.90,2252.63,1,1
15460,"1545 Barber Ln    Milpitas CA, 95035",USA,CA,1,9149,9,1,,5,,11046.98,9171.01,0,1
15461,"8 Meitav street    Tel Aviv , 6789809",ISR,,1,9517,9,2,,,,,,0,1
15462,"Central Plaza 36th Floor Unit 3604 18 Harbour Road Wanchai , ",HKG,,1,9517,9,1,,28,,3808.46,3253.48,0,0
15463,"Wisma GKBI 19th Floor Jalan Jend. Sudirman No. 28  Central Jakarta , 10210",IDN,,1,5494,5,1,,30,4,1148.06,466.19,0,3
15464,"Johan Kocksgatan 10 PO Box 153   Trelleborg , 231 22",SWE,,1,4479,4,4,2013,82,5,2607.98,2903.96,1,1
15465,"29 Taras Avenue    Altona North VIC, 3025",AUS,,1,7523,7,3,2014,14,,22793.70,12405.81,0,0
15466,"2121 SW Broadway Suite 330   Portland OR, 97201",USA,OR,1,4479,4,1,2017,12,,5513.54,4242.63,1,1
15467,"K. Wah Centre 29th Floor 191 Java Road  North Point , ",HKG,,1,9180,9,1,,13,5,3203.74,4333.11,0,0
15468,"9442 SW Barbur Boulevard Suite 3   Portland OR, 97219",USA,OR,1,7104,7,1,,3,,7163.19,2585.15,0,0
15469,"211 King Street    Charleston SC, 29401",USA,SC,1,8501,8,4,2009,50,4,3806.12,3602.03,0,1
15470,"4 Leonard Isitt Drive Auckland Airport Business District   Manukau , 2022",NZL,,1,2989,2,3,2014,24,,5837.66,6782.59,1,3
15471,"Rua Marechal Floriano, nº 168 2º andar Bloco 1 Centro Rio De Janeiro RJ, 20080-002",BRA,,1,7023,7,2,2013,26,,14445.78,7120.85,0,2
15472,"#96, Sector 32    Gurugram , 122001",IND,,1,6226,6,5,2007,166,3,50942.14,40311.63,0,0
15473,"Kaushambi, Sahibabad    Ghaziabad , 201010",IND,,1,5956,5,2,,30,,3680.10,1755.05,0,2
15474,"1 Channel Close    Henderson WA, 6166",AUS,,1,2364,2,2,,6,,5001.15,5968.86,0,3
15475,"Core-4 SCOPE Complex 7, Lodhi Road CGO Complex, Pragati Vihar New Delhi , 110003",IND,,1,6973,6,1,,4,,7248.75,5912.31,1,1
15476,"No. 2 Xuanwumennei Street Xicheng District   Beijing , ",CHN,,1,5085,5,1,2014,18,,919.42,801.1,1,5
15477,"233 East 69th Street Suite 6J   New York NY, 10021",USA,NY,1,2070,2,1,2016,1,,2559.73,3134.06,0,1
15478,"7300 West Camino Real Avenue Suite 225   Boca Raton FL, 33433",USA,FL,1,1071,1,2,2017,24,,2165.09,1573.97,0,0
15479,"No.6, Yadong Road Ma-Tou Town   Ruichang , 332207",CHN,,1,4932,4,1,2017,,2,,,0,0
15480,"China Resources Building Rooms 3206-3210 32nd Floor 26 Harbour Road Wanchai , ",HKG,,1,8869,8,1,2015,4,,3042.05,4014.44,0,0
15481,"Hutchison House 19th Floor Rooms 1913-1914 10 Harcourt Road Central , ",HKG,,1,3946,3,3,,37,,3987.12,2783.24,1,2
15482,"123 Green Street    Tehachapi CA, 93561",USA,CA,1,2174,2,1,2016,6,2,12346.32,10665.03,1,5
15483,"101 Northern Parkway Crownwood Road Ormonde  Johannesburg , 2091",ZAF,,1,4750,4,1,2017,3,1,1543.90,1823.95,1,4
15484,"Box 503    Damascus MD, 20872",USA,MD,1,5345,5,1,2015,9,,4124.45,2069.78,0,2
15485,"157 Grenfell Street Level 1   Adelaide SA, 5000",AUS,,1,0264,0,1,2015,6,2,16670.84,16749.9,1,1
15486,"Hutchison House 22nd Floor 10 Harcourt Road  Central , ",HKG,,1,1178,1,4,,,,,,0,0
15487,"65 Queen Street West Suite 520   Toronto ON, M5H 2M5",CAN,ON,1,9180,9,5,2002,48,4,12548.22,13859.41,0,5
15488,"Turgut Özal Bulvari Aydinlikevler   Ankara , 06103",TUR,,1,4410,4,1,,65,,8210.84,8063.6,1,2
15489,"The Old Swan Brewery Level 2 171-173 Mounts Bay Road  Perth WA, 6000",AUS,,1,6683,6,10,2017,176,3,18396.30,14254.1,0,1
15490,"Gutai Beach Building No. 969 23rd Floor Zhongshan Road (South)  Shanghai , 200011",CHN,,1,2535,2,4,2005,55,2,4543.76,3795.15,1,4
15491,"11415 NW 123 Lane    Reddick FL, 32686",USA,FL,1,7867,7,1,2014,14,,2348.80,756.97,0,0
15492,"Icknield Street Drive Washford West   Redditch , B98 0DE",GBR,,1,2379,2,3,2008,27,,3979.91,3550.6,0,1
15493,"Tower Two, Times Square Suite 3904-3907 39th Floor 1 Matheson Street Causeway Bay , ",HKG,,1,9142,9,4,2009,24,,12217.82,11522.22,0,1
15494,"Rue de France 56    Brussels , 1060",BEL,,1,4479,4,1,2017,19,1,1649.11,1560.66,0,0
15495,"37 Carr Lane    Hull , HU1 3RE",GBR,,1,3366,3,1,2016,1,,7059.39,6292.6,0,0
15496,"Jl. Veteran    Gresik , 61122",IDN,,1,9142,9,1,2016,4,2,4209.70,3946.56,0,1
15497,"2-1, Toyoda-cho    Kariya , 448-8671",JPN,,1,3458,3,1,2015,1,,1157.87,1519.25,1,5
15498,"China Merchants Tower Unit 3312, 33rd Floor Shun Tak Centre 200 Connaught Road Central , ",HKG,,1,0163,0,3,2008,59,,8314.90,9101.64,1,1
15499,"Tweede Weteringplantsoen 5    Amsterdam , 1017 ZD",NLD,,1,7234,7,2,2013,38,4,8209.54,4235.19,0,0
15500,"56-60 Bourke Road    Alexandria NSW, 2015",AUS,,1,4932,4,3,2017,65,,992.21,1404.81,0,0
15501,"376 Chemin De l’Orme    Marcy l'Etoile , 69280",FRA,,1,4750,4,5,,113,2,1888.43,1670.4,1,4
15502,"Methuen Park    Chippenham , SN14 0WT",GBR,,1,3366,3,1,,1,4,984.31,722.09,0,2
15503,"53 Forest Avenue First Floor   Old Greenwich CT, 06870",USA,CT,1,1173,1,,,117,3,20744.02,14556.63,0,1
15504,"R&F Center 45-54th Floor No.10 Hua Xia Road Pearl River New Town Guangzhou , 510623",CHN,,1,1071,1,2,,11,3,3635.79,3547.06,0,0
15505,"3570 East 12th Avenue    Denver CO, 80206",USA,CO,1,4287,4,2,2015,36,,5710.29,4116.84,0,3
15506,"1630 North Meridian Street    Indianapolis IN, 46202",USA,IN,1,5645,5,3,,33,,7924.98,3899.66,0,0
15507,"Thanapoom Tower 27th Floor 1550 New Petchburi Road Makkasan, Ratchathewi Bangkok , 10400",THA,,1,9517,9,5,2002,,,,,0,6
15508,"317 Eubank Avenue Suite 2B   Wilmington CA, 90744",USA,CA,1,7104,7,1,2016,21,1,15747.18,5998.37,0,2
15509,"Tobelbader Strasse 30    Premstaetten , 8141",AUT,,1,2364,2,3,2008,38,,5928.37,6120.48,0,0
15510,"Neulehenstrasse 8    Halle , 33790",DEU,,1,5314,5,1,,6,,4773.04,3651.43,0,3
15511,"31248 Oak Crest Drive Suite 110   Westlake Village CA, 91361",USA,CA,1,6683,6,2,2011,112,4,58456.83,35038.94,0,2
15512,"MWSS Administration Building 2nd Floor 489 Katipunan Road Balara Quezon City , 1105",PHL,,1,3833,3,3,2017,9,5,4758.87,4274.94,1,6
15513,"1667 K Street NW Suite 1230   Washington DC, 20006",USA,DC,1,5241,5,1,2017,3,1,4058.14,2255.03,0,3
15514,"Henley Building 8th Floor 5 Queen's Road  Central , ",HKG,,1,1071,1,4,2017,8,,2207.31,2343.39,0,0
15515,"424 West Bakerview Road Unit 105-268   Bellingham WA, 98226",USA,WA,1,2760,2,1,2017,6,3,2678.86,2419.37,0,0
15516,"Laubisrutistrasse 28    Stäfa , 8712",CHE,,1,6044,6,10,2007,186,,50068.42,39823.69,0,1
15517,"Avenida Dr. Cardoso de Melo, 1.955 10th Floor Vila Olímpia  São Paulo SP, 04548-005",BRA,,1,2760,2,,2012,23,5,8163.72,9193.05,0,2
15518,"Shinagawa Intercity Tower A 24th Floor 2-15-1 Konan Minato-ku Tokyo , 108-6024",JPN,,1,1515,1,1,2014,24,4,9969.32,9283.01,0,1
15519,"Seestrasse 97    Oberrieden , 8942",CHE,,1,9180,9,3,2011,11,,6029.20,6234.87,1,4
15520,"Chemin de la Parfumerie 5    Vernier , 1214",CHE,,1,9465,9,1,,1,,5650.43,6049.71,0,2
15521,"Rua Lauro Muller 116 sala 1808 Botafogo  Rio de Janeiro RJ, 22290-160",BRA,,1,3366,3,1,2017,3,,523.06,477.24,0,4
15522,"2-1 2-2 Bingochocho Chuo-Ku   Osaka , 540-8610",JPN,,1,2760,2,3,2011,35,5,7995.55,9070.66,1,1
15523,"6-5 Nihonbashi Kabuto-cho Chuo-ku   Tokyo , 103-8225",JPN,,1,4215,4,1,,36,,1664.18,2798.8,0,0
15524,"Novar House 24 Queens Road   Weybridge , KT13 9UX",GBR,,1,4215,4,3,2011,98,,8847.66,8592.77,1,7
15525,"2266 Chaoyang South Street    Baoding , 071000",CHN,,1,0163,0,2,2011,46,3,5312.70,6257.25,1,1
15526,"75 King William Street 1st Floor   London , EC4N 7BE",GBR,,1,9180,9,1,2015,6,1,5356.18,6037.6,0,5
15527,"Yitai Building North Tianjiao Road Dongsheng District  Ordos , 017000",CHN,,1,0782,0,3,,40,,4885.07,5260.7,1,2
15528,"Murasoli Maran Towers 73, MRC Nagar Main Road MRC Nagar  Chennai , 600028",IND,,1,6226,6,1,2017,26,,15439.70,10569.05,0,0
15529,"110 Bill Conn Parkway    Gray GA, 31032",USA,GA,1,1071,1,1,2015,18,1,4494.84,3851.62,0,2
15530,"Angang factory Tie Xi District   Anshan , 114021",CHN,,1,5314,5,1,2016,11,,6293.66,2588.66,1,1
15531,"188 West Main Street    Logan OH, 43138",USA,OH,1,8869,8,4,2017,14,,2093.93,1255.13,0,0
15532,"OSB Mah. Deniz Feneri Sok. No:4 Dudullu - Ümraniye   Istanbul , 34776",TUR,,1,2379,2,4,2005,46,,9090.46,10036.62,0,1
15533,"Wisma Amex 2nd Floor Jl Melawai Raya No. 7 Kebayoran Baru Jakarta , ",IDN,,1,0163,0,3,2011,77,1,39079.96,36937.87,1,1
15534,"5800 Foxridge Drive Suite 500   Mission KS, 66202",USA,KS,1,6973,6,3,,64,2,45963.59,27062.1,0,0
15535,"9530 Towne Centre Drive Suite 120   San Diego CA, 92121",USA,CA,1,7234,7,1,2015,6,,5811.59,3358.38,0,1
15536,"Peter Bangs Vej 15    Struer , 7600",DNK,,1,5085,5,3,,22,4,6607.55,4257.34,0,0
15537,"6 Sylvan Way    Parsippany NJ, 07054",USA,NJ,1,5241,5,1,2015,10,,1528.56,492.62,0,2
15538,"Emperor Group Centre 28th Floor 288 Hennessy Road  Wanchai , ",HKG,,1,9517,9,5,2012,,,,,1,1
15539,"Sumikin Bussan Building 10-9, Shinmachi 1-chome Nishi-ku  Osaka , 550-8662",JPN,,1,2070,2,3,,21,,2827.00,3382.39,0,6
15540,"1-8-1, Higashi-shimbashi Minato-ku   Tokyo , 105-7001",JPN,,1,9149,9,1,2014,14,,15827.20,14914.13,0,0
15541,"7, rue Henri Sainte-Claire Deville    Rueil-Malmaison , 92563",FRA,,1,4750,4,4,2009,127,2,4520.34,3904.52,1,2
15542,"Karaagaç Caddesi No: 2-6 Sütlüce Beyoglu  Istanbul , 34445",TUR,,1,9180,9,1,2017,,4,,,0,3
15543,"One Cedar Street PO Box 457   Ronceverte WV, 24970",USA,WV,1,5645,5,,2013,11,1,788.88,254.24,0,0
15544,"3834 Sunflower Court    Merritt Island FL, 32953",USA,FL,1,9466,9,6,2005,65,,7292.64,6072.51,0,2
15545,"23rd Avenue Stand 3615 Nkana East PO Box 20819 Kitwe , ",ZMB,,1,7023,7,4,,74,,10612.78,5272.44,0,1
15546,"3317 S. Higley Road Suite 114-475   Gilbert AZ, 85297",USA,AZ,1,2280,2,4,2017,23,,1381.14,1508.08,1,2
15547,"2603 Augusta Suite 1300   Houston TX, 77057",USA,TX,1,8275,8,4,2017,4,4,2436.64,2596.94,0,1
15548,"Cerro El Plomo 5680 11th Floor Las Condes  Santiago , ",CHL,,1,1173,1,1,2017,2,,3488.37,3104.74,0,2
15549,"Gedung KALBE Jl. Let. Jend Suprapto Kav 4   Jakarta , 10510",IDN,,1,9465,9,3,2014,16,5,4077.83,3671.92,0,0
15550,"Drengsrudhagen 2    Asker , 1385",NOR,,1,2364,2,1,2017,,5,,,0,0
15551,"Marienstrasse 7    Nuremberg , 90402",DEU,,1,2535,2,1,2015,2,,6016.50,5478.07,0,1
15552,"Suraj Plaza 1 Sayaji Ganj   Vadodara , 390005",IND,,1,4287,4,1,2014,24,,2160.41,2363.7,1,1
15553,"Melrose Arch 4th Floor No. 3 Melrose Boulevard  Johannesburg , 2196",ZAF,,1,7887,7,3,2011,59,,6786.98,3332.69,1,1
15554,"92, boulevard du Montparnasse    Paris , 75014",FRA,,1,9466,9,1,2015,5,1,5108.65,4995.09,0,5
15555,"800 Albany Highway Unit 8   East Victoria Park WA, 6101",AUS,,1,4287,4,3,2017,14,,1543.36,1562.62,0,0
15556,"Vanke Center No. 33 Huanmei Road Dameisha Yantian District Shenzhen , 518083",CHN,,1,5085,5,,,35,,668.43,1224.85,0,1
15557,"244 Fifth Avenue Suite V235   New York NY, 10001",USA,NY,1,1178,1,2,2013,,2,,,1,1
15558,"3651 Lindell Road Suite D155   Las Vegas NV, 89103",USA,NV,1,4215,4,4,2005,96,,7291.11,5683.78,1,6
15559,"No. 299, Wensheng Road    Liaoyang , 111003",CHN,,1,7523,7,5,,69,,24901.22,11419.79,0,0
15560,"Klaus-Bungert-Strasse 4    Düsseldorf , 40468",DEU,,1,0264,0,6,2011,,,,,1,3
15561,"New World Tower 30th Floor 18 Queen's Road  Central , ",HKG,,1,7104,7,4,2005,86,,6015.40,2902.59,1,1
15562,"4800 North Federal Hwy Suite 105-E   Boca Raton FL, 33431",USA,FL,1,8869,8,3,2008,37,4,36677.03,34157.19,0,0
15563,"600 North Pearl Street Suite 2500   Dallas TX, 75201",USA,TX,1,7023,7,3,2014,37,,4137.55,1333.44,0,0
15564,"3-7, Honjo 1-chome Sumida-ku   Tokyo , 130-8644",JPN,,1,1515,1,1,,40,3,24810.80,23162.62,0,1
15565,"Two International Finance Centre Suite 2915 29th Floor 8 Finance Street Central , ",HKG,,1,9180,9,5,,39,,3112.58,4509.26,0,1
