claim_id,claim_date,policy_id,inception_date,expiration_date,company_id,claim_amount
4954,2016-11-03,9894,2016-07-01,2017-07-01,26525,2853.36
4955,2016-10-10,9894,2016-07-01,2017-07-01,26525,1526.38
4956,2016-08-16,9991,2016-01-01,2016-12-31,12555,3415.64
4957,2016-07-12,9991,2016-01-01,2016-12-31,12555,2040.99
4958,2016-10-25,10020,2016-06-01,2017-06-01,20497,2918.29
4959,2016-06-27,10020,2016-06-01,2017-06-01,20497,2116.63
4960,2017-01-31,10022,2016-08-01,2017-08-01,24569,1436.71
4961,2017-05-15,10022,2016-08-01,2017-08-01,24569,2959.60
4962,2016-12-11,10038,2016-01-01,2016-12-31,9328,1300.17
4963,2016-11-07,10038,2016-01-01,2016-12-31,9328,1573.97
4964,2017-01-03,10057,2016-07-01,2017-07-01,14251,4700.05
4965,2017-06-24,10057,2016-07-01,2017-07-01,14251,1937.48
4966,2016-09-29,10058,2016-07-01,2017-07-01,10077,2016.21
4967,2016-11-01,10058,2016-07-01,2017-07-01,10077,2347.86
4968,2017-05-02,10076,2016-07-01,2017-07-01,12665,3340.02
4969,2017-05-05,10076,2016-07-01,2017-07-01,12665,1547.97
4970,2017-01-03,10094,2016-07-01,2017-07-01,26997,1698.50
4971,2016-09-13,10094,2016-07-01,2017-07-01,26997,2196.72
4972,2017-01-07,10103,2016-07-01,2017-07-01,880,5342.30
4973,2016-09-14,10103,2016-07-01,2017-07-01,880,2591.61
4974,2017-04-29,10170,2016-07-01,2017-07-01,23986,2017.47
4975,2017-05-30,10170,2016-07-01,2017-07-01,23986,3683.71
4976,2016-06-29,10249,2016-01-01,2016-12-31,8575,4700.74
4977,2016-03-07,10249,2016-01-01,2016-12-31,8575,4654.15
4978,2016-05-03,10263,2016-01-01,2016-12-31,14494,3011.08
4979,2016-03-29,10263,2016-01-01,2016-12-31,14494,3813.83
4980,2017-01-15,10302,2016-04-01,2017-04-01,4477,6428.37
4981,2016-11-22,10302,2016-04-01,2017-04-01,4477,2853.04
4982,2016-07-12,10326,2016-01-01,2016-12-31,386,2645.18
4983,2016-10-19,10326,2016-01-01,2016-12-31,386,1684.45
4984,2017-03-17,10389,2016-07-01,2017-07-01,11492,2173.85
4985,2016-07-29,10389,2016-07-01,2017-07-01,11492,6013.68
4986,2016-03-08,10416,2016-01-01,2016-12-31,14159,2000.79
4987,2016-06-19,10416,2016-01-01,2016-12-31,14159,2940.78
4988,2017-06-15,10471,2016-07-01,2017-07-01,22353,1707.61
4989,2017-06-15,10471,2016-07-01,2017-07-01,22353,3294.70
4990,2016-10-23,10482,2016-07-01,2017-07-01,5274,2291.96
4991,2016-12-20,10482,2016-07-01,2017-07-01,5274,3243.34
4992,2017-04-09,10504,2016-05-01,2017-05-01,5850,3141.52
4993,2017-04-13,10504,2016-05-01,2017-05-01,5850,2256.24
4994,2016-03-19,10544,2016-01-01,2016-12-31,10518,4586.24
4995,2016-06-02,10544,2016-01-01,2016-12-31,10518,2466.94
4996,2016-05-01,10614,2016-01-01,2016-12-31,5551,1689.82
4997,2016-12-29,10614,2016-01-01,2016-12-31,5551,842.85
4998,2017-02-21,10676,2016-08-01,2017-08-01,15190,3489.99
4999,2016-10-18,10676,2016-08-01,2017-08-01,15190,4916.86
5000,2017-09-23,10706,2016-11-01,2017-11-01,1484,6033.00
5001,2017-10-07,10706,2016-11-01,2017-11-01,1484,2872.02
5002,2016-09-13,10710,2016-03-01,2017-03-01,19303,3018.78
5003,2017-01-11,10710,2016-03-01,2017-03-01,19303,1570.27
5004,2017-02-23,10729,2016-11-01,2017-11-01,19117,9229.39
5005,2017-04-26,10729,2016-11-01,2017-11-01,19117,2502.35
5006,2016-11-13,10754,2016-07-01,2017-07-01,17180,3660.07
5007,2017-04-04,10754,2016-07-01,2017-07-01,17180,1258.03
5008,2016-10-12,10784,2016-07-01,2017-07-01,21249,10380.95
5009,2017-04-29,10784,2016-07-01,2017-07-01,21249,6601.26
5010,2017-05-07,10800,2016-11-01,2017-11-01,8352,663.02
5011,2016-12-22,10800,2016-11-01,2017-11-01,8352,873.56
5012,2016-10-19,10804,2016-07-01,2017-07-01,13640,2018.65
5013,2017-06-18,10804,2016-07-01,2017-07-01,13640,4241.42
5014,2016-08-23,10810,2016-01-01,2016-12-31,5692,4172.92
5015,2016-05-14,10810,2016-01-01,2016-12-31,5692,3940.07
5016,2016-08-06,10840,2016-05-01,2017-05-01,3598,7408.76
5017,2017-04-17,10840,2016-05-01,2017-05-01,3598,3326.07
5018,2016-11-15,10868,2016-01-01,2016-12-31,8560,6513.28
5019,2016-10-24,10868,2016-01-01,2016-12-31,8560,4185.43
5020,2016-12-30,10869,2016-09-01,2017-09-01,4892,5299.71
5021,2016-09-17,10869,2016-09-01,2017-09-01,4892,2987.18
5022,2016-07-26,10888,2016-07-01,2017-07-01,14199,1382.73
5023,2017-03-21,10888,2016-07-01,2017-07-01,14199,1696.31
5024,2016-06-30,10901,2016-01-01,2016-12-31,724,3808.16
5025,2016-06-20,10901,2016-01-01,2016-12-31,724,4821.29
5026,2017-03-13,10903,2016-11-01,2017-11-01,7527,2188.54
5027,2016-12-22,10903,2016-11-01,2017-11-01,7527,2653.82
5028,2016-05-08,10915,2016-04-01,2017-04-01,20074,3898.14
5029,2016-04-28,10915,2016-04-01,2017-04-01,20074,3431.39
5030,2016-05-26,10928,2016-01-01,2016-12-31,23037,3002.21
5031,2016-10-29,10928,2016-01-01,2016-12-31,23037,1533.52
5032,2016-08-14,10943,2016-01-01,2016-12-31,6701,3238.60
5033,2016-05-14,10943,2016-01-01,2016-12-31,6701,2241.73
5034,2016-11-19,10987,2016-07-01,2017-07-01,1440,4428.30
5035,2017-01-20,10987,2016-07-01,2017-07-01,1440,3277.97
5036,2017-04-29,11051,2016-07-01,2017-07-01,9651,1147.72
5037,2017-06-07,11051,2016-07-01,2017-07-01,9651,1776.68
5038,2016-10-10,11086,2016-01-01,2016-12-31,19833,4086.68
5039,2016-12-20,11086,2016-01-01,2016-12-31,19833,2582.18
5040,2016-07-31,11115,2016-01-01,2016-12-31,19165,1333.71
5041,2016-02-23,11115,2016-01-01,2016-12-31,19165,1206.67
5042,2017-01-13,11151,2016-07-01,2017-07-01,22549,1804.59
5043,2017-06-13,11151,2016-07-01,2017-07-01,22549,2837.65
5044,2016-10-30,11169,2016-02-01,2017-01-31,10593,1496.50
5045,2016-02-09,11169,2016-02-01,2017-01-31,10593,1228.82
5046,2016-09-04,11178,2016-01-01,2016-12-31,12670,2303.15
5047,2016-01-21,11178,2016-01-01,2016-12-31,12670,1220.32
5048,2016-06-19,11209,2016-01-01,2016-12-31,10465,2106.27
5049,2016-12-26,11209,2016-01-01,2016-12-31,10465,4438.25
5050,2016-07-20,11233,2016-06-01,2017-06-01,6832,595.46
5051,2016-10-21,11233,2016-06-01,2017-06-01,6832,756.57
5052,2016-02-04,11240,2016-01-01,2016-12-31,25459,3829.18
5053,2016-12-05,11240,2016-01-01,2016-12-31,25459,1637.47
5054,2016-01-22,11253,2016-01-01,2016-12-31,13216,1351.37
5055,2016-02-20,11253,2016-01-01,2016-12-31,13216,1834.12
5056,2016-01-07,11257,2016-01-01,2016-12-31,7207,1183.70
5057,2016-07-17,11257,2016-01-01,2016-12-31,7207,2667.10
5058,2017-05-01,11393,2016-07-01,2017-07-01,19532,2817.66
5059,2017-05-29,11393,2016-07-01,2017-07-01,19532,1100.35
5060,2016-09-21,11427,2016-05-01,2017-05-01,26089,1633.79
5061,2016-08-13,11427,2016-05-01,2017-05-01,26089,1134.68
5062,2016-08-24,11440,2016-04-01,2017-04-01,4725,2524.82
5063,2016-08-03,11440,2016-04-01,2017-04-01,4725,3538.60
5064,2016-11-08,11471,2016-05-01,2017-05-01,11839,1910.84
5065,2016-06-09,11471,2016-05-01,2017-05-01,11839,5663.87
5066,2016-06-26,11490,2016-03-01,2017-03-01,4224,3125.83
5067,2017-02-07,11490,2016-03-01,2017-03-01,4224,1585.58
5068,2017-01-28,11512,2016-07-01,2017-07-01,7245,3306.49
5069,2016-11-02,11512,2016-07-01,2017-07-01,7245,4096.81
5070,2017-02-23,11535,2016-08-01,2017-08-01,11894,5082.37
5071,2017-06-25,11535,2016-08-01,2017-08-01,11894,2289.61
5072,2017-02-28,11556,2016-07-01,2017-07-01,17430,4473.32
5073,2016-11-19,11556,2016-07-01,2017-07-01,17430,1586.67
5074,2016-07-30,11615,2016-01-01,2016-12-31,22697,4372.13
5075,2016-03-05,11615,2016-01-01,2016-12-31,22697,2498.79
5076,2016-06-06,11645,2016-03-01,2017-03-01,8366,2432.02
5077,2016-08-24,11645,2016-03-01,2017-03-01,8366,3585.91
5078,2016-01-11,11652,2016-01-01,2016-12-31,22264,4836.26
5079,2016-05-05,11652,2016-01-01,2016-12-31,22264,1572.50
5080,2016-08-21,11655,2016-01-01,2016-12-31,1860,990.92
5081,2016-11-19,11655,2016-01-01,2016-12-31,1860,1637.43
5082,2017-04-18,11660,2016-09-01,2017-09-01,10542,1346.35
5083,2016-09-10,11660,2016-09-01,2017-09-01,10542,1776.63
5084,2017-03-10,11677,2016-07-01,2017-07-01,747,2489.29
5085,2017-04-26,11677,2016-07-01,2017-07-01,747,4897.98
5086,2017-01-18,11691,2016-12-01,2017-12-01,6943,2065.34
5087,2017-10-14,11691,2016-12-01,2017-12-01,6943,1705.56
5088,2016-09-08,11713,2016-01-01,2016-12-31,25667,2355.57
5089,2016-06-19,11713,2016-01-01,2016-12-31,25667,5674.72
5090,2016-08-10,11719,2016-03-01,2017-03-01,15358,2752.73
5091,2016-12-29,11719,2016-03-01,2017-03-01,15358,3738.52
5092,2016-09-23,11720,2016-07-01,2017-07-01,20485,5158.87
5093,2016-10-22,11720,2016-07-01,2017-07-01,20485,4291.79
5094,2016-03-28,11727,2016-01-01,2016-12-31,3583,4413.62
5095,2016-06-05,11727,2016-01-01,2016-12-31,3583,4324.36
5096,2016-11-03,11739,2016-07-01,2017-07-01,12226,9402.89
5097,2017-03-10,11739,2016-07-01,2017-07-01,12226,7219.32
5098,2016-12-08,11785,2016-03-01,2017-03-01,17033,6367.31
5099,2016-10-04,11785,2016-03-01,2017-03-01,17033,5954.68
5100,2016-09-24,11800,2016-04-01,2017-04-01,1996,988.94
5101,2016-12-04,11800,2016-04-01,2017-04-01,1996,1057.80
5102,2017-04-03,11836,2016-07-01,2017-07-01,4633,2054.64
5103,2016-10-16,11836,2016-07-01,2017-07-01,4633,1254.20
5104,2016-08-31,11837,2016-06-01,2017-06-01,14345,3330.14
5105,2017-01-21,11837,2016-06-01,2017-06-01,14345,1326.22
5106,2016-12-11,11867,2016-01-01,2016-12-31,23217,4585.45
5107,2016-12-14,11867,2016-01-01,2016-12-31,23217,1677.94
5108,2016-10-04,11879,2016-07-01,2017-07-01,17130,2760.95
5109,2016-11-09,11879,2016-07-01,2017-07-01,17130,1703.21
5110,2016-09-26,11931,2016-07-01,2017-07-01,14353,666.15
5111,2016-09-16,11931,2016-07-01,2017-07-01,14353,868.01
5112,2016-01-07,11933,2016-01-01,2016-12-31,18344,1233.43
5113,2016-09-04,11933,2016-01-01,2016-12-31,18344,1202.82
5114,2016-12-25,11988,2016-07-01,2017-07-01,23703,8536.27
5115,2017-04-26,11988,2016-07-01,2017-07-01,23703,5766.39
5116,2016-10-01,12001,2016-01-01,2016-12-31,17399,1596.24
5117,2016-09-15,12001,2016-01-01,2016-12-31,17399,1890.86
5118,2016-03-15,12044,2016-01-01,2016-12-31,20386,1015.05
5119,2016-07-04,12044,2016-01-01,2016-12-31,20386,1283.45
5120,2016-08-05,12045,2016-01-01,2016-12-31,6097,1211.08
5121,2016-07-04,12045,2016-01-01,2016-12-31,6097,2229.86
5122,2017-09-18,12076,2016-12-01,2017-12-01,10092,1095.67
5123,2017-09-01,12076,2016-12-01,2017-12-01,10092,3767.70
5124,2016-02-29,12081,2016-01-01,2016-12-31,24896,15054.17
5125,2016-03-06,12081,2016-01-01,2016-12-31,24896,15963.05
5126,2016-12-13,12094,2016-07-01,2017-07-01,7803,2948.73
5127,2017-02-26,12094,2016-07-01,2017-07-01,7803,3070.92
5128,2017-03-16,12149,2016-06-01,2017-06-01,23273,4237.85
5129,2017-02-19,12149,2016-06-01,2017-06-01,23273,1967.29
5130,2016-01-08,12177,2016-01-01,2016-12-31,21721,2290.17
5131,2016-03-31,12177,2016-01-01,2016-12-31,21721,6334.96
5132,2016-03-22,12203,2016-01-01,2016-12-31,25936,3954.27
5133,2016-07-02,12203,2016-01-01,2016-12-31,25936,2091.92
5134,2016-09-17,12230,2016-07-01,2017-07-01,13864,2515.23
5135,2016-09-27,12230,2016-07-01,2017-07-01,13864,1254.08
5136,2016-10-30,12300,2016-04-01,2017-04-01,24064,1432.65
5137,2017-01-30,12300,2016-04-01,2017-04-01,24064,1824.89
5138,2016-01-21,12319,2016-01-01,2016-12-31,14917,2920.17
5139,2016-12-18,12319,2016-01-01,2016-12-31,14917,2753.21
5140,2017-01-14,12369,2016-11-01,2017-11-01,25976,1813.47
5141,2017-02-15,12369,2016-11-01,2017-11-01,25976,2480.41
5142,2016-09-20,12378,2016-01-01,2016-12-31,26804,2657.71
5143,2016-08-23,12378,2016-01-01,2016-12-31,26804,2945.01
5144,2017-03-27,12391,2016-07-01,2017-07-01,27711,2207.90
5145,2016-10-30,12391,2016-07-01,2017-07-01,27711,2400.02
5146,2017-07-19,12498,2016-09-01,2017-09-01,5086,2233.61
5147,2017-04-20,12498,2016-09-01,2017-09-01,5086,1177.94
5148,2016-11-23,12510,2016-03-01,2017-03-01,5905,1109.99
5149,2016-10-23,12510,2016-03-01,2017-03-01,5905,973.81
5150,2016-10-19,12513,2016-01-01,2016-12-31,4146,1859.10
5151,2016-12-21,12513,2016-01-01,2016-12-31,4146,3276.50
5152,2016-06-09,12540,2016-05-01,2017-05-01,8106,1323.41
5153,2017-01-11,12540,2016-05-01,2017-05-01,8106,4638.37
5154,2017-11-19,12542,2016-12-01,2017-12-01,22026,1446.06
5155,2017-02-28,12542,2016-12-01,2017-12-01,22026,3782.91
5156,2016-06-06,12612,2016-01-01,2016-12-31,25567,3481.53
5157,2016-03-13,12612,2016-01-01,2016-12-31,25567,3809.63
5158,2017-04-01,12635,2016-07-01,2017-07-01,18916,2405.28
5159,2017-02-11,12635,2016-07-01,2017-07-01,18916,3748.78
5160,2016-11-22,12648,2016-07-01,2017-07-01,26827,884.82
5161,2016-07-13,12648,2016-07-01,2017-07-01,26827,916.32
5162,2016-07-27,12688,2016-07-01,2017-07-01,20594,2836.69
5163,2016-11-11,12688,2016-07-01,2017-07-01,20594,4342.42
5164,2016-09-25,12690,2016-09-01,2017-09-01,6236,2410.60
5165,2017-07-15,12690,2016-09-01,2017-09-01,6236,1652.37
5166,2016-07-11,12700,2016-07-01,2017-07-01,15420,1980.77
5167,2016-11-14,12700,2016-07-01,2017-07-01,15420,6105.16
5168,2016-12-14,12748,2016-08-01,2017-08-01,4796,3962.61
5169,2017-07-27,12748,2016-08-01,2017-08-01,4796,3486.85
5170,2016-10-02,12756,2016-07-01,2017-07-01,12462,1199.99
5171,2017-01-11,12756,2016-07-01,2017-07-01,12462,544.27
5172,2016-06-13,12768,2016-01-01,2016-12-31,20993,11311.24
5173,2016-08-03,12768,2016-01-01,2016-12-31,20993,12001.19
5174,2016-10-17,12788,2016-01-01,2016-12-31,11994,2860.39
5175,2016-08-25,12788,2016-01-01,2016-12-31,11994,2724.87
5176,2016-09-18,12801,2016-07-01,2017-07-01,10805,3068.22
5177,2016-08-23,12801,2016-07-01,2017-07-01,10805,4560.48
5178,2016-12-21,12832,2016-03-01,2017-03-01,25433,2289.69
5179,2016-11-17,12832,2016-03-01,2017-03-01,25433,1782.16
5180,2017-06-20,12856,2016-07-01,2017-07-01,17340,2438.40
5181,2017-06-30,12856,2016-07-01,2017-07-01,17340,3051.96
5182,2016-02-08,12885,2016-01-01,2016-12-31,3959,3125.03
5183,2016-03-24,12885,2016-01-01,2016-12-31,3959,6194.83
5184,2016-05-21,12894,2016-01-01,2016-12-31,2645,2129.78
5185,2016-06-02,12894,2016-01-01,2016-12-31,2645,3646.68
5186,2016-02-18,12911,2016-01-01,2016-12-31,11395,1610.78
5187,2016-11-18,12911,2016-01-01,2016-12-31,11395,1998.53
5188,2016-12-21,12912,2016-01-01,2016-12-31,9166,6509.81
5189,2016-06-27,12912,2016-01-01,2016-12-31,9166,7885.10
5190,2016-10-02,12927,2016-07-01,2017-07-01,24993,4022.86
5191,2016-08-04,12927,2016-07-01,2017-07-01,24993,4009.21
5192,2016-11-13,12930,2016-04-01,2017-04-01,26934,4171.59
5193,2016-11-29,12930,2016-04-01,2017-04-01,26934,3527.49
5194,2017-01-17,12952,2016-08-01,2017-08-01,3412,1444.85
5195,2017-04-14,12952,2016-08-01,2017-08-01,3412,2939.99
5196,2017-01-11,12967,2016-02-01,2017-01-31,3749,2080.22
5197,2016-09-11,12967,2016-02-01,2017-01-31,3749,1090.33
5198,2016-05-15,12978,2016-01-01,2016-12-31,8969,3237.25
5199,2016-07-14,12978,2016-01-01,2016-12-31,8969,11764.68
5200,2016-05-29,12980,2016-01-01,2016-12-31,3838,4275.35
5201,2016-01-28,12980,2016-01-01,2016-12-31,3838,2168.27
5202,2016-04-03,12987,2016-01-01,2016-12-31,21245,4090.37
5203,2016-07-03,12987,2016-01-01,2016-12-31,21245,3411.97
5204,2016-09-09,12992,2016-07-01,2017-07-01,25271,865.21
5205,2016-09-01,12992,2016-07-01,2017-07-01,25271,1050.76
5206,2017-05-11,13012,2016-07-01,2017-07-01,13221,1833.21
5207,2017-03-12,13012,2016-07-01,2017-07-01,13221,3849.79
5208,2016-02-13,13068,2016-01-01,2016-12-31,7008,8299.57
5209,2016-02-15,13068,2016-01-01,2016-12-31,7008,9742.64
5210,2017-03-15,13071,2016-06-01,2017-06-01,19577,6203.65
5211,2016-10-19,13071,2016-06-01,2017-06-01,19577,8220.60
5212,2017-05-04,13085,2016-07-01,2017-07-01,23658,12277.89
5213,2017-05-05,13085,2016-07-01,2017-07-01,23658,8750.42
5214,2016-07-24,13086,2016-01-01,2016-12-31,16185,2228.98
5215,2016-04-01,13086,2016-01-01,2016-12-31,16185,1030.95
5216,2016-11-07,13109,2016-07-01,2017-07-01,7588,9084.38
5217,2016-07-08,13109,2016-07-01,2017-07-01,7588,4942.62
5218,2016-10-08,13114,2016-07-01,2017-07-01,20,1705.41
5219,2016-09-16,13114,2016-07-01,2017-07-01,20,2001.09
5220,2017-07-09,13118,2016-08-01,2017-08-01,11351,2032.93
5221,2017-05-10,13118,2016-08-01,2017-08-01,11351,2935.24
5222,2017-06-05,13198,2016-07-01,2017-07-01,15588,3751.60
5223,2016-07-22,13198,2016-07-01,2017-07-01,15588,9156.71
5224,2016-01-26,13278,2016-01-01,2016-12-31,3903,2520.99
5225,2016-01-07,13278,2016-01-01,2016-12-31,3903,3733.16
5226,2017-06-14,13293,2016-07-01,2017-07-01,6878,1921.77
5227,2017-05-04,13293,2016-07-01,2017-07-01,6878,722.59
5228,2016-09-15,13303,2016-01-01,2016-12-31,2765,2198.38
5229,2016-10-02,13303,2016-01-01,2016-12-31,2765,1872.04
5230,2016-12-10,13315,2016-07-01,2017-07-01,9940,4801.63
5231,2016-12-31,13315,2016-07-01,2017-07-01,9940,1144.58
5232,2016-11-15,13317,2016-11-01,2017-11-01,2430,3218.12
5233,2017-07-02,13317,2016-11-01,2017-11-01,2430,2136.26
5234,2016-09-28,13344,2016-07-01,2017-07-01,15136,3273.33
5235,2016-09-26,13344,2016-07-01,2017-07-01,15136,2429.76
5236,2017-09-24,13367,2016-11-01,2017-11-01,12942,6175.99
5237,2017-05-17,13367,2016-11-01,2017-11-01,12942,4216.64
5238,2017-01-24,13401,2016-03-01,2017-03-01,22215,3500.48
5239,2016-08-14,13401,2016-03-01,2017-03-01,22215,2000.68
5240,2017-02-09,13415,2016-07-01,2017-07-01,11462,3747.25
5241,2017-02-24,13415,2016-07-01,2017-07-01,11462,1664.30
5242,2016-08-25,13437,2016-01-01,2016-12-31,25254,903.87
5243,2016-02-01,13437,2016-01-01,2016-12-31,25254,1138.38
5244,2017-05-04,13475,2016-07-01,2017-07-01,14423,5141.79
5245,2017-02-05,13475,2016-07-01,2017-07-01,14423,5008.43
5246,2017-09-23,13504,2016-10-01,2017-10-01,7793,3459.39
5247,2017-06-14,13504,2016-10-01,2017-10-01,7793,4567.39
5248,2016-08-18,13506,2016-04-01,2017-04-01,4076,5462.59
5249,2016-11-13,13506,2016-04-01,2017-04-01,4076,3170.57
5250,2017-05-01,13513,2016-10-01,2017-10-01,445,3161.94
5251,2017-02-03,13513,2016-10-01,2017-10-01,445,4194.26
5252,2016-01-16,13565,2016-01-01,2016-12-31,24924,1691.49
5253,2016-07-04,13565,2016-01-01,2016-12-31,24924,5893.19
5254,2017-04-26,13614,2016-09-01,2017-09-01,11277,4390.84
5255,2017-08-23,13614,2016-09-01,2017-09-01,11277,3047.23
5256,2016-11-24,13646,2016-07-01,2017-07-01,27295,5326.56
5257,2016-10-14,13646,2016-07-01,2017-07-01,27295,4865.93
5258,2017-08-23,13647,2016-11-01,2017-11-01,6337,2189.61
5259,2017-10-25,13647,2016-11-01,2017-11-01,6337,3337.21
5260,2017-03-22,13666,2016-07-01,2017-07-01,10189,2296.99
5261,2016-11-13,13666,2016-07-01,2017-07-01,10189,1814.23
5262,2017-06-03,13680,2016-08-01,2017-08-01,20471,5324.56
5263,2017-02-08,13680,2016-08-01,2017-08-01,20471,2146.01
5264,2016-12-27,13688,2016-06-01,2017-06-01,13509,1997.97
5265,2016-11-22,13688,2016-06-01,2017-06-01,13509,1108.60
5266,2017-06-21,13691,2016-11-01,2017-11-01,16281,1147.64
5267,2016-12-09,13691,2016-11-01,2017-11-01,16281,2570.65
5268,2017-03-27,13694,2016-05-01,2017-05-01,22816,2922.31
5269,2017-01-23,13694,2016-05-01,2017-05-01,22816,1997.98
5270,2016-12-26,13724,2016-03-01,2017-03-01,25432,4699.21
5271,2017-01-08,13724,2016-03-01,2017-03-01,25432,4847.10
5272,2016-12-16,13727,2016-01-01,2016-12-31,6046,1802.94
5273,2016-12-14,13727,2016-01-01,2016-12-31,6046,1741.98
5274,2016-07-12,13731,2016-01-01,2016-12-31,24758,1592.44
5275,2016-01-06,13731,2016-01-01,2016-12-31,24758,6554.91
5276,2016-06-04,13742,2016-01-01,2016-12-31,225,5978.73
5277,2016-11-22,13742,2016-01-01,2016-12-31,225,1461.26
5278,2017-02-13,13774,2016-08-01,2017-08-01,15802,1935.07
5279,2016-11-23,13774,2016-08-01,2017-08-01,15802,2118.35
5280,2016-10-20,13788,2016-05-01,2017-05-01,15107,2482.76
5281,2016-07-15,13788,2016-05-01,2017-05-01,15107,2112.59
5282,2016-11-30,13793,2016-07-01,2017-07-01,1563,3602.04
5283,2016-07-05,13793,2016-07-01,2017-07-01,1563,2688.80
5284,2016-02-28,13857,2016-02-01,2017-01-31,1806,2322.35
5285,2016-04-05,13857,2016-02-01,2017-01-31,1806,3795.25
5286,2016-11-09,13888,2016-07-01,2017-07-01,24839,6378.96
5287,2017-04-07,13888,2016-07-01,2017-07-01,24839,3042.35
5288,2017-05-02,13942,2016-12-01,2017-12-01,23531,1229.79
5289,2017-08-10,13942,2016-12-01,2017-12-01,23531,2518.92
5290,2017-01-03,13955,2016-08-01,2017-08-01,26451,3025.52
5291,2016-10-03,13955,2016-08-01,2017-08-01,26451,1498.90
5292,2016-06-10,13958,2016-06-01,2017-06-01,17825,2185.19
5293,2017-02-24,13958,2016-06-01,2017-06-01,17825,1304.15
5294,2016-08-07,13992,2016-05-01,2017-05-01,16867,1273.29
5295,2017-04-25,13992,2016-05-01,2017-05-01,16867,5621.78
5296,2016-08-06,14036,2016-01-01,2016-12-31,8967,3658.10
5297,2016-07-08,14036,2016-01-01,2016-12-31,8967,1754.62
5298,2016-09-02,14043,2016-07-01,2017-07-01,2730,4244.75
5299,2016-09-07,14043,2016-07-01,2017-07-01,2730,1807.38
5300,2016-12-29,14072,2016-01-01,2016-12-31,3320,6942.63
5301,2016-02-07,14072,2016-01-01,2016-12-31,3320,8630.58
5302,2016-12-07,14088,2016-02-01,2017-01-31,18637,3019.62
5303,2016-05-02,14088,2016-02-01,2017-01-31,18637,2675.03
5304,2017-04-17,14105,2016-07-01,2017-07-01,10487,2490.17
5305,2016-07-14,14105,2016-07-01,2017-07-01,10487,2093.50
5306,2017-06-09,14127,2016-07-01,2017-07-01,14978,1166.43
5307,2016-12-19,14127,2016-07-01,2017-07-01,14978,3465.52
5308,2017-06-11,14130,2016-08-01,2017-08-01,16948,2481.36
5309,2017-05-24,14130,2016-08-01,2017-08-01,16948,5295.07
5310,2017-01-10,14136,2016-07-01,2017-07-01,1667,3036.96
5311,2017-04-12,14136,2016-07-01,2017-07-01,1667,2671.39
5312,2016-03-14,14138,2016-01-01,2016-12-31,3830,5129.90
5313,2016-01-24,14138,2016-01-01,2016-12-31,3830,4473.48
5314,2016-09-24,14161,2016-04-01,2017-04-01,8985,1739.60
5315,2016-12-14,14161,2016-04-01,2017-04-01,8985,1470.52
5316,2017-01-26,14219,2016-07-01,2017-07-01,1465,1247.17
5317,2016-12-20,14219,2016-07-01,2017-07-01,1465,1361.92
5318,2017-02-03,14226,2016-07-01,2017-07-01,16299,3267.39
5319,2017-06-22,14226,2016-07-01,2017-07-01,16299,5742.90
5320,2016-11-24,14229,2016-06-01,2017-06-01,23050,3222.05
5321,2017-01-01,14229,2016-06-01,2017-06-01,23050,4007.05
5322,2017-02-14,14312,2016-07-01,2017-07-01,26281,3604.14
5323,2017-01-31,14312,2016-07-01,2017-07-01,26281,1240.19
5324,2017-06-22,14337,2016-12-01,2017-12-01,23809,2504.91
5325,2017-06-02,14337,2016-12-01,2017-12-01,23809,1376.79
5326,2016-05-23,14398,2016-04-01,2017-04-01,6770,767.09
5327,2016-06-08,14398,2016-04-01,2017-04-01,6770,604.98
5328,2016-06-15,14426,2016-01-01,2016-12-31,6134,3072.99
5329,2016-07-27,14426,2016-01-01,2016-12-31,6134,5593.06
5330,2016-07-17,14432,2016-05-01,2017-05-01,17325,923.48
